,datetime,city,state,shape,comment
3771,7/7/19 00:35,New Castle,IN,Light,"Four round, bronze lights which traveled erratically at odd speeds before suddenly disappearing against clear night skies."
3772,7/7/19 00:30,Wallingford,CT,Unknown,2 objects or 1 big craft
3773,7/7/19 00:03,Snellville,GA,Disk,Saucer shaped object descended and hovered above tree lines.  Not sure if it left or landed.  Vanished after sporadic maneuvers.
3774,7/6/19 23:17,Canal Point,FL,Other,A flying micro object hovering by my house.
3775,7/6/19 22:20,Maryville,IL,Circle,"I was pulling into my driveway around 10:20pm.  In the southern sky, I noticed a bright orange ball I the sky.  It was moving very slowly.  Almost hovering.  If made no sound. It was brighter than any star.  I called my fiancee to come outside.  She was speechless.  The craft continued to move South.  We watched it until it disappeared."
3776,7/6/19 22:13,New Shoreham,RI,Disk,"My husband and I were sitting outside the Atlantic Inn on Block Island, New Shoreham, Rhode Island  at 10:13 PM on Saturday, July 6, 2019.  We were at a high elevation facing north north west.  "
3777,7/6/19 21:10,San Clemente,CA,Light,"5 bright red oval or squared object hover then accend at extreme speed over San Clemente, CA."
3778,7/6/19 20:00,Newark,NY,Sphere,"Newark, NY, solid dark sphere with orange/red light on front."
3779,7/6/19 18:16,Westminster,CA,Triangle,I was driving to my house.i saw the craft reflect sunlight. I was on a red light.  Moved to the next red light Craft was in same spot.  I pulled in to my house.  Ran to front door and looked for it.  As soon as it shimmered I started taping it for over 3 min.  Then I called my neighbors who witnessed with me.  We also looked at it with a spotting scope.  We watched it over
3780,7/6/19 18:09,Pensacola,FL,<br/>,MADAR Node 157
3781,7/6/19 18:07,Coralville,IA,Changing,"Two circular objects were photographed interacting with clouds in Coralville, Iowa."
3782,7/6/19 17:30,Mt. Prospect,IL,Circle,Bright white stationary star-like object
3783,7/6/19 13:18,Springfield/Columbus/Wrightstown,NJ,Rectangle,"Box shape moved quickly over 537, then hovered in place for while.  We tried to drive to where it was and lost track because of the trees.  We did get it on video though, hovering in place in the storm clouds."
3784,7/6/19 09:20,Hawaii Kai,HI,Triangle,UFO sighting near Sandy Beach.  
3785,7/6/19 02:10,Las Vegas,NV,Circle,Circular Object in night sky
3786,7/6/19 02:00,Otis Orchards,WA,Light,Light in the sky moving from south to north with weird up and down movements.  Watch it for about 45 min & then light faded away.
3787,7/6/19 02:00,Dallastown,PA,Light,"I've seen this bright light for the past 10 years in dallastown/spry area.  It is erratic, moves backwards.  Forward, up, down and is rather quick.  When I first saw it.  I thought it was a Satlelight or the ISS. but the way it moves is very quick and the motions are like its floating."
3788,7/6/19 00:30,San jacinto,CA,Sphere,"Looked like a star at first glance, got brighter and bigger, then dimmer and small again.  It was stationary the whole time.  Then as it got bright one time, it started dripping liquid metal or something to that effect.  It dropped a few times then caught fire."
3789,7/5/19 23:15,Southold,NY,Light,"Fast moving, flashing bright blue light seen on eastern Long Island"
3790,7/5/19 22:45,Prudenville,MI,Formation,"Row of three green lights moving erratically, changing colors, then speeding away."
3791,7/5/19 22:40,Ipswich (UK/England),<br/>,Light,"It was a ball of light that looked like it was swirling around when zooming in closer (maybe pulsing), it glided along the night sky, then it dropped down a significant way (nothing like a plane), then changed direction, left & then round in a circle & just disappeared. It was a clear night, no planes or anything in the sky.  This object looked like a small dot of light, moving in the sky & was up quite high.  When zooming in, it definitely looked like it was swirling or pulsating & just fell down & stopped...moved left & round in a circle.  This object was not moving like a plane, helicopter or satellite."
3792,7/5/19 22:35,Kenneth City,FL,Fireball,"07/05/2019, 22:35, Kenneth City, FL- My daughter thought she saw a shooting star in the sky heading west bound towards the Gulf of Mexico, i hesitated to look when she said it because she is only 8.  She said it again with such conviction in her voice that i looked Up this time and saw what appeared at first to be in fact, an orange/red looking shooting star racing through the sky.  It was 22:35 when this happened and we were on our way into our apartment.  "
3793,7/5/19 22:30,Los Angeles,CA,Circle,"Two small objects flying in tight formation with no lights, only the light of the city illuminated them."
3794,7/5/19 22:08,Greensburg,PA,Circle,Unidentifiable lights moving slowly perfectly spaced apart.
3795,7/5/19 21:37,Belington (Barbour Co. Fairgrounds),WV,Light,Light streak found in pic/video.
3796,7/5/19 21:35,Lockhart,TX,Egg,Super fast craft flying low leaving green trail
3797,7/5/19 21:30,Ocean City,MD,Other,"Light, size of a distant star, distinct movements in fast  horizontal line, stopped, returned to starting point in opposite direction, also made vertical and zig zag movements"
3798,7/5/19 21:13,Ouray,CA,Light,"Strange lights, strong wind gust, and sulfur smell."
3799,7/5/19 21:00,Columbia,MD,Light,"Dogs were being weird and staring outside.  When leaving, saw bright white light in the shape of a triangle in the same direction the dogs were facing.  It didn't appear to be moving and was shortly covered by dark storm cloud."
3800,7/5/19 20:50,Phoenix,AZ,Fireball,Meteor-like objects with a mind of their own.
3801,7/5/19 20:30,Santa Fe,NM,Rectangle,"The craft was first spotted in a completely stationary position about a hand below the moon, flashing as a very bright rectangle."
3802,7/5/19 12:45,Bridgewater,NJ,Changing,Four objects gently floating in the sky
3803,7/5/19 09:00,Indianapolis,IN,Oval,Fleet of oval ships moving east.
3804,7/5/19 04:00,modesto,CA,Cone,"White side way triangular shape containing gold chunks inside of it traveling from left to right slowly, 2 minutes later turned right"
3805,7/5/19 02:37,Kirkland,WA,Other,"Alien spider-like data collector, not a drone!"
3806,7/5/19 02:23,Boulder,CO,Fireball,"I was on my way home from Bar Louie in Wesrminiter heading down rt. 36 to Boulder. About 4 minutes to Boulder I see a big, bright orange, fire ball floating low in the sky. I literally put my hazard lights on and pulled over on the major highway to get out and look at it. I tried taking a video and I thought it was going successful until I got back into my car and the video was messed up. I was shook and excited by the experience. The fireball moved quickly and was very close the the land-comparitively to any air craft. It also made absolutely no noise."
3807,7/5/19 01:30,Flushing,NY,Circle,"On the 5th of July, left over fireworks tend to be used by neighbors around the area.  I sat on my porch and observed the scattered fireworks crackle in the sky.  However, unlike the expected movement of light with any firework (a ball of light going up, reaction/crackle in the sky, slowly trickles down) I saw something that moved very differently.  What I saw was a small red or orange circle going up in the sky at a 45° angle (or at a slope) extremely fast.  Mind you this sighting was a few seconds, but as this ball of light continued to travel it suddenly stops and a flash of light appears or opens up in the sky.  As the flash of light was about to close or disappear the light (or ball of light I don’t know at this point) continued its straight path and also disappears.  There was no sound, just a visual, and again this was a few seconds.  The closest thing I can use as an example would be a reference to the light speed scene in Star Wars The Last Jedi - Holdos Sacrifice."
3808,7/5/19 00:04,Kent,WA,Fireball,Passenger airplane has to make quick deviation to avoid collision with fireball shaped orb.
3809,7/4/19 23:45,Lincoln Park,MI,Teardrop,Black round in front & 1/2 diamond shape in the back.  crossed the sky cutting thru the clouds very fast and silent.
3810,7/4/19 23:03,Fargo,ND,Unknown,Red Flames coming from the back end.
3811,7/4/19 23:00,Manchester,KY,Unknown,ufo over manchester kentucky 40962 on july 4th 2019.
3812,7/4/19 22:50,San Antonio,TX,Sphere,Bright ball of light flying by silently then flashed red and disappeared.
3813,7/4/19 22:30,Jensen Beach,FL,Light,2 lights blinking together.  I thought it was 1 craft till lights went apart from each other.  
3814,7/4/19 22:30,Washougal,WA,Light,We were watching the fireworks show at Washougal WA and I saw an airplane coming in to land at PDX.  It had a bright light was far enough away to be the same size as the star behind it.  It turned and became red.. but then it turned again and came back.. I thought it was an illusion but it stopped moving.  Then it turned red and came back the opposite direction.  Then it stopped and went back and then went back again.  It was not an airplane or helicopter. It moved very fast and turned in 360 degree angles and then it went down behind the trees.  What is odd is that it was extremely far away then close then far then when it went straight down it was close enough to look like it was less than 10 miles away.
3815,7/4/19 22:30,Big Coppitt Key,FL,Other,"My husband and I were sitting on our back deck chatting after the fireworks in our neighborhood had died down when all of a sudden, a strange “box” with lights of various colors attached to something floating quietly at a moderate speed (maybe 10-20 miles per hour) passed by us!  It was about 40 feet from the groud.  We could or see the structure well as the sky was black, just the lit box (with various colors) and an outline of the vessel. "
3816,7/4/19 22:30,Huntington,WV,<br/>,((NUFORC Note:  No information provided by source of report.  PD))
3817,7/4/19 22:28,Chesapeake,VA,Unknown,"I seen a bright orange looking light, that look has if it was coming my way, but then went back and disappeared.  "
3818,7/4/19 22:15,Jacksonville,AR,Oval,"light appearing behind satellite, in front of it and then disappearing on 4th of July"
